0,0
125.9600614,1.071975498
187.4039939,40.73506891
221.1981567,131.8529862
251.9201229,249.770291
279.5698925,350.5359877
282.6420891,371.9754977
301.0752688,399.8468606
359.4470046,629.2496172
414.7465438,398.7748851
448.5407066,298.0091884
494.6236559,204.7473201
525.3456221,153.2924962
626.7281106,146.8606432
721.9662058,145.7886677
761.9047619,139.3568147
826.4208909,156.5084227
897.0814132,195.0995406
927.8033794,241.194487
973.8863287,291.5773354
1035.330261,249.770291
1170.506912,155.4364472
1317.97235,138.2848392
1370.199693,138.2848392
1425.499232,164.0122511
1526.88172,143.6447167
1652.841782,113.6294028
1784.946237,86.83001531
2000,58.95865237
